ORDER_ID,INVOICE_DATE,YEAR,MONTH,PRODUCT_NAME,PRICE_PER_UNIT,UNITS_SOLD,SALES_DOLLARS,OPERATING_MARGIN,SALES_METHOD,RETAILER,REGION,STATE,CITY
1244,2021-05-20,2021,5,Men's Street Footwear,65.0,570.0,37050.0,0.35,Outlet,Foot Locker,West,Arizona,Phoenix
1250,2021-06-22,2021,6,Men's Street Footwear,65.0,650.0,42250.0,0.35,Outlet,Foot Locker,West,Arizona,Phoenix
1256,2021-07-20,2021,7,Men's Street Footwear,65.0,675.0,43875.0,0.35,Outlet,Foot Locker,West,Arizona,Phoenix
1262,2021-08-21,2021,8,Men's Street Footwear,65.0,650.0,42250.0,0.35,Outlet,Foot Locker,West,Arizona,Phoenix
1268,2021-09-20,2021,9,Men's Street Footwear,65.0,525.0,34125.0,0.35,Outlet,Foot Locker,West,Arizona,Phoenix
1274,2021-10-22,2021,10,Men's Street Footwear,70.0,450.0,31500.0,0.35,Outlet,Foot Locker,West,Arizona,Phoenix
1280,2021-11-21,2021,11,Men's Street Footwear,75.0,425.0,31875.0,0.35,Outlet,Foot Locker,West,Arizona,Phoenix
1286,2021-12-20,2021,12,Men's Street Footwear,75.0,600.0,45000.0,0.35,Outlet,Foot Locker,West,Arizona,Phoenix
1288,2021-01-10,2021,1,Men's Street Footwear,35.0,375.0,13125.0,0.25,Outlet,Foot Locker,West,Arizona,Phoenix
1294,2021-02-10,2021,2,Men's Street Footwear,35.0,475.0,16625.0,0.25,Outlet,Foot Locker,West,Arizona,Phoenix
1300,2021-03-09,2021,3,Men's Street Footwear,45.0,500.0,22500.0,0.25,Outlet,Foot Locker,West,Arizona,Phoenix
1306,2021-04-10,2021,4,Men's Street Footwear,60.0,500.0,30000.0,0.25,Outlet,Foot Locker,West,Arizona,Phoenix
1312,2021-05-11,2021,5,Men's Street Footwear,55.0,525.0,28875.0,0.25,Outlet,Foot Locker,West,Arizona,Phoenix
1318,2021-06-10,2021,6,Men's Street Footwear,70.0,725.0,50750.0,0.25,Outlet,Foot Locker,West,Arizona,Phoenix
1324,2021-07-09,2021,7,Men's Street Footwear,80.0,800.0,64000.0,0.25,Outlet,Foot Locker,West,Arizona,Phoenix
1330,2021-08-10,2021,8,Men's Street Footwear,85.0,750.0,63750.0,0.25,Outlet,Foot Locker,West,Arizona,Phoenix
1336,2021-09-11,2021,9,Men's Street Footwear,65.0,550.0,35750.0,0.25,Outlet,Foot Locker,West,Arizona,Phoenix
1342,2021-10-10,2021,10,Men's Street Footwear,55.0,475.0,26125.0,0.25,Outlet,Foot Locker,West,Arizona,Phoenix
1348,2021-11-10,2021,11,Men's Street Footwear,55.0,525.0,28875.0,0.25,Outlet,Foot Locker,West,Hawaii,Honolulu
1354,2021-12-09,2021,12,Men's Street Footwear,75.0,700.0,52500.0,0.25,Outlet,Foot Locker,West,Hawaii,Honolulu
1360,2021-01-17,2021,1,Men's Street Footwear,40.0,425.0,17000.0,0.3,Outlet,Foot Locker,West,Hawaii,Honolulu
1366,2021-02-17,2021,2,Men's Street Footwear,40.0,525.0,21000.0,0.3,Outlet,Foot Locker,West,Hawaii,Honolulu
1372,2021-03-16,2021,3,Men's Street Footwear,50.0,550.0,27500.0,0.3,Outlet,Foot Locker,West,Hawaii,Honolulu
1378,2021-04-17,2021,4,Men's Street Footwear,65.0,550.0,35750.0,0.3,Outlet,Foot Locker,West,Hawaii,Honolulu
1384,2021-05-18,2021,5,Men's Street Footwear,60.0,575.0,34500.0,0.3,Outlet,Foot Locker,West,Hawaii,Honolulu
1390,2021-06-17,2021,6,Men's Street Footwear,65.0,825.0,53625.0,0.3,Outlet,Foot Locker,West,Hawaii,Honolulu
1396,2021-07-16,2021,7,Men's Street Footwear,90.0,900.0,81000.0,0.3,In-store,Foot Locker,West,Hawaii,Honolulu
1402,2021-08-17,2021,8,Men's Street Footwear,95.0,850.0,80750.0,0.3,In-store,Foot Locker,West,Hawaii,Honolulu
1408,2021-09-18,2021,9,Men's Street Footwear,60.0,500.0,30000.0,0.3,In-store,Foot Locker,West,Hawaii,Honolulu
1414,2021-10-17,2021,10,Men's Street Footwear,50.0,400.0,20000.0,0.3,In-store,Foot Locker,West,Hawaii,Honolulu
1420,2021-11-17,2021,11,Men's Street Footwear,55.0,625.0,34375.0,0.3,In-store,Foot Locker,Midwest,Nebraska,Omaha
1426,2021-12-16,2021,12,Men's Street Footwear,75.0,800.0,60000.0,0.3,In-store,Foot Locker,West,Idaho,Boise
1432,2021-01-12,2021,1,Men's Street Footwear,45.0,850.0,38250.0,0.45,In-store,Foot Locker,West,Idaho,Boise
1438,2021-02-10,2021,2,Men's Street Footwear,45.0,900.0,40500.0,0.45,In-store,Foot Locker,West,Idaho,Boise
1444,2021-03-08,2021,3,Men's Street Footwear,45.0,870.0,39150.0,0.45,In-store,Foot Locker,West,Idaho,Boise
1450,2021-04-09,2021,4,Men's Street Footwear,45.0,825.0,37125.0,0.45,In-store,Foot Locker,West,Wyoming,Cheyenne
1456,2021-05-08,2021,5,Men's Street Footwear,55.0,870.0,47850.0,0.45,In-store,Foot Locker,West,Wyoming,Cheyenne
1462,2021-06-10,2021,6,Men's Street Footwear,60.0,875.0,52500.0,0.45,In-store,Foot Locker,West,Wyoming,Cheyenne
1468,2021-07-08,2021,7,Men's Street Footwear,65.0,950.0,61750.0,0.45,In-store,Foot Locker,Midwest,Illinois,Chicago
1474,2021-08-09,2021,8,Men's Street Footwear,65.0,925.0,60125.0,0.45,In-store,Foot Locker,Midwest,Illinois,Chicago
1480,2021-09-08,2021,9,Men's Street Footwear,55.0,850.0,46750.0,0.45,In-store,Foot Locker,Midwest,Illinois,Chicago
1486,2021-10-10,2021,10,Men's Street Footwear,60.0,800.0,48000.0,0.45,In-store,Foot Locker,Midwest,Illinois,Chicago
1492,2021-11-09,2021,11,Men's Street Footwear,60.0,775.0,46500.0,0.45,In-store,Foot Locker,Midwest,Illinois,Chicago
1498,2021-12-08,2021,12,Men's Street Footwear,65.0,875.0,56875.0,0.45,In-store,Foot Locker,Midwest,Illinois,Chicago
1504,2021-01-14,2021,1,Men's Street Footwear,40.0,800.0,32000.0,0.5,In-store,Foot Locker,Midwest,Illinois,Chicago
1510,2021-02-12,2021,2,Men's Street Footwear,40.0,850.0,34000.0,0.5,In-store,Foot Locker,Midwest,Illinois,Chicago
1516,2021-03-10,2021,3,Men's Street Footwear,40.0,820.0,32800.0,0.5,In-store,Foot Locker,Midwest,Illinois,Chicago
1522,2021-04-11,2021,4,Men's Street Footwear,40.0,800.0,32000.0,0.5,In-store,Foot Locker,Midwest,Illinois,Chicago
1528,2021-05-10,2021,5,Men's Street Footwear,50.0,820.0,41000.0,0.5,In-store,Foot Locker,Midwest,Illinois,Chicago
1534,2021-06-12,2021,6,Men's Street Footwear,50.0,850.0,42500.0,0.5,In-store,Foot Locker,Midwest,Illinois,Chicago
1540,2021-07-10,2021,7,Men's Street Footwear,50.0,875.0,43750.0,0.5,In-store,Foot Locker,Midwest,Illinois,Chicago
1546,2021-08-11,2021,8,Men's Street Footwear,50.0,850.0,42500.0,0.5,In-store,Foot Locker,Midwest,Illinois,Chicago
1552,2021-09-10,2021,9,Men's Street Footwear,50.0,800.0,40000.0,0.5,In-store,Foot Locker,Midwest,Illinois,Chicago
1558,2021-10-12,2021,10,Men's Street Footwear,55.0,775.0,42625.0,0.5,In-store,Foot Locker,Midwest,Illinois,Chicago
1564,2021-11-11,2021,11,Men's Street Footwear,55.0,750.0,41250.0,0.5,In-store,Foot Locker,Midwest,Illinois,Chicago
1570,2021-12-10,2021,12,Men's Street Footwear,55.0,800.0,44000.0,0.5,In-store,Foot Locker,Midwest,Illinois,Chicago
1576,2021-01-24,2021,1,Men's Street Footwear,30.0,350.0,10500.0,0.35,In-store,Foot Locker,Midwest,Illinois,Chicago
1582,2021-02-24,2021,2,Men's Street Footwear,30.0,450.0,13500.0,0.35,In-store,Foot Locker,Midwest,Illinois,Chicago
1588,2021-03-23,2021,3,Men's Street Footwear,40.0,475.0,19000.0,0.35,In-store,Foot Locker,Midwest,Illinois,Chicago
1594,2021-04-24,2021,4,Men's Street Footwear,55.0,475.0,26125.0,0.35,In-store,Foot Locker,Midwest,Illinois,Chicago
1600,2021-05-25,2021,5,Men's Street Footwear,50.0,500.0,25000.0,0.35,In-store,Foot Locker,Midwest,Illinois,Chicago
1606,2021-06-24,2021,6,Men's Street Footwear,55.0,775.0,42625.0,0.35,In-store,Foot Locker,Midwest,Iowa,Des Moines
1612,2021-07-23,2021,7,Men's Street Footwear,85.0,850.0,72250.0,0.35,In-store,Foot Locker,Midwest,Iowa,Des Moines
1618,2021-08-24,2021,8,Men's Street Footwear,90.0,800.0,72000.0,0.35,In-store,Foot Locker,Midwest,Iowa,Des Moines
1624,2021-09-25,2021,9,Men's Street Footwear,50.0,450.0,22500.0,0.35,In-store,Foot Locker,Midwest,Iowa,Des Moines
1630,2021-10-24,2021,10,Men's Street Footwear,40.0,350.0,14000.0,0.35,In-store,Foot Locker,Midwest,Iowa,Des Moines
1636,2021-11-24,2021,11,Men's Street Footwear,45.0,575.0,25875.0,0.35,In-store,Foot Locker,Midwest,Iowa,Des Moines
1642,2021-12-23,2021,12,Men's Street Footwear,65.0,750.0,48750.0,0.35,In-store,Foot Locker,Midwest,Iowa,Des Moines
1648,2021-01-19,2021,1,Men's Street Footwear,35.0,750.0,26250.0,0.5,In-store,Foot Locker,Midwest,Iowa,Des Moines
1654,2021-02-17,2021,2,Men's Street Footwear,35.0,800.0,28000.0,0.5,In-store,Foot Locker,Midwest,Iowa,Des Moines
1660,2021-03-15,2021,3,Men's Street Footwear,35.0,770.0,26950.0,0.5,In-store,Foot Locker,Midwest,Iowa,Des Moines
1666,2021-04-16,2021,4,Men's Street Footwear,35.0,725.0,25375.0,0.5,In-store,Foot Locker,Midwest,Iowa,Des Moines
1672,2021-05-15,2021,5,Men's Street Footwear,50.0,795.0,39750.0,0.5,In-store,Foot Locker,Midwest,Iowa,Des Moines
1678,2021-06-17,2021,6,Men's Street Footwear,55.0,825.0,45375.0,0.5,In-store,Foot Locker,Midwest,Iowa,Des Moines
1684,2021-07-15,2021,7,Men's Street Footwear,60.0,900.0,54000.0,0.5,In-store,Foot Locker,Midwest,Iowa,Des Moines
1690,2021-08-16,2021,8,Men's Street Footwear,60.0,875.0,52500.0,0.5,In-store,Foot Locker,Midwest,Iowa,Des Moines
1696,2021-09-15,2021,9,Men's Street Footwear,45.0,800.0,36000.0,0.5,In-store,Foot Locker,Midwest,Iowa,Des Moines
1702,2021-10-17,2021,10,Men's Street Footwear,50.0,750.0,37500.0,0.5,In-store,Foot Locker,Midwest,Kansas,Wichita
1708,2021-11-16,2021,11,Men's Street Footwear,50.0,675.0,33750.0,0.5,In-store,Foot Locker,Midwest,Kansas,Wichita
1714,2021-12-15,2021,12,Men's Street Footwear,60.0,850.0,51000.0,0.5,In-store,Foot Locker,Midwest,Kansas,Wichita
1720,2021-01-18,2021,1,Men's Street Footwear,30.0,625.0,18750.0,0.4,In-store,Foot Locker,Midwest,Michigan,Detroit
1726,2021-02-18,2021,2,Men's Street Footwear,30.0,675.0,20250.0,0.4,In-store,Foot Locker,Midwest,Michigan,Detroit
1732,2021-03-17,2021,3,Men's Street Footwear,35.0,620.0,21700.0,0.4,In-store,Foot Locker,Midwest,Michigan,Detroit
1738,2021-04-18,2021,4,Men's Street Footwear,35.0,575.0,20125.0,0.4,In-store,Foot Locker,Midwest,Michigan,Detroit
1744,2021-05-19,2021,5,Men's Street Footwear,40.0,620.0,24800.0,0.4,In-store,Foot Locker,Midwest,Michigan,Detroit
1750,2021-06-18,2021,6,Men's Street Footwear,35.0,600.0,21000.0,0.4,In-store,Foot Locker,Midwest,Minnesota,Minneapolis
1756,2021-07-17,2021,7,Men's Street Footwear,40.0,750.0,30000.0,0.4,In-store,Foot Locker,Midwest,Minnesota,Minneapolis
1762,2021-08-18,2021,8,Men's Street Footwear,40.0,700.0,28000.0,0.4,In-store,Foot Locker,Midwest,Minnesota,Minneapolis
1768,2021-09-19,2021,9,Men's Street Footwear,35.0,600.0,21000.0,0.4,In-store,Foot Locker,Midwest,Minnesota,Minneapolis
1774,2021-10-18,2021,10,Men's Street Footwear,35.0,525.0,18375.0,0.4,In-store,Foot Locker,Midwest,Minnesota,Minneapolis
1780,2021-11-18,2021,11,Men's Street Footwear,35.0,500.0,17500.0,0.4,In-store,Foot Locker,Midwest,Minnesota,Minneapolis
1786,2021-12-17,2021,12,Men's Street Footwear,45.0,650.0,29250.0,0.4,In-store,Foot Locker,Midwest,Minnesota,Minneapolis
1792,2021-01-11,2021,1,Men's Street Footwear,25.0,675.0,16875.0,0.4,In-store,Foot Locker,Midwest,Minnesota,Minneapolis
1798,2021-02-11,2021,2,Men's Street Footwear,25.0,725.0,18125.0,0.4,In-store,Foot Locker,Midwest,Minnesota,Minneapolis
1804,2021-03-10,2021,3,Men's Street Footwear,30.0,670.0,20100.0,0.4,In-store,Foot Locker,Midwest,Minnesota,Minneapolis
1810,2021-04-11,2021,4,Men's Street Footwear,30.0,625.0,18750.0,0.4,In-store,Foot Locker,Midwest,Minnesota,Minneapolis
1816,2021-05-12,2021,5,Men's Street Footwear,35.0,670.0,23450.0,0.4,In-store,Foot Locker,Midwest,Minnesota,Minneapolis
1822,2021-06-11,2021,6,Men's Street Footwear,30.0,650.0,19500.0,0.4,In-store,Foot Locker,Midwest,Minnesota,Minneapolis
1828,2021-07-10,2021,7,Men's Street Footwear,35.0,800.0,28000.0,0.4,In-store,Foot Locker,Midwest,Minnesota,Minneapolis
1834,2021-08-11,2021,8,Men's Street Footwear,35.0,750.0,26250.0,0.4,In-store,Foot Locker,Midwest,Minnesota,Minneapolis
1840,2021-09-12,2021,9,Men's Street Footwear,30.0,650.0,19500.0,0.4,In-store,Foot Locker,Midwest,Minnesota,Minneapolis
1846,2021-10-11,2021,10,Men's Street Footwear,30.0,575.0,17250.0,0.4,In-store,Foot Locker,Midwest,Minnesota,Minneapolis
1852,2021-11-11,2021,11,Men's Street Footwear,30.0,550.0,16500.0,0.4,In-store,Foot Locker,Midwest,Minnesota,Minneapolis
1858,2021-12-10,2021,12,Men's Street Footwear,40.0,700.0,28000.0,0.4,In-store,Foot Locker,Midwest,Minnesota,Minneapolis
1864,2021-01-24,2021,1,Men's Street Footwear,30.0,350.0,10500.0,0.35,In-store,Foot Locker,Midwest,Minnesota,Minneapolis
1870,2021-02-24,2021,2,Men's Street Footwear,30.0,450.0,13500.0,0.35,In-store,Foot Locker,Midwest,Minnesota,Minneapolis
1876,2021-03-23,2021,3,Men's Street Footwear,40.0,475.0,19000.0,0.35,In-store,Foot Locker,Midwest,Minnesota,Minneapolis
1882,2021-04-24,2021,4,Men's Street Footwear,55.0,475.0,26125.0,0.35,In-store,Foot Locker,Midwest,Missouri,St. Louis
1888,2021-05-25,2021,5,Men's Street Footwear,50.0,500.0,25000.0,0.35,In-store,Foot Locker,Midwest,Missouri,St. Louis
1894,2021-06-24,2021,6,Men's Street Footwear,55.0,775.0,42625.0,0.35,In-store,Foot Locker,Midwest,Missouri,St. Louis
1900,2021-07-23,2021,7,Men's Street Footwear,85.0,850.0,72250.0,0.35,In-store,Foot Locker,Midwest,Missouri,St. Louis
1906,2021-08-24,2021,8,Men's Street Footwear,90.0,800.0,72000.0,0.35,In-store,Foot Locker,Midwest,Missouri,St. Louis
1912,2021-09-25,2021,9,Men's Street Footwear,50.0,450.0,22500.0,0.35,In-store,Foot Locker,Midwest,Missouri,St. Louis
1918,2021-10-24,2021,10,Men's Street Footwear,40.0,350.0,14000.0,0.35,In-store,Foot Locker,Midwest,Missouri,St. Louis
1924,2021-11-24,2021,11,Men's Street Footwear,45.0,575.0,25875.0,0.35,In-store,Foot Locker,Midwest,Missouri,St. Louis
1930,2021-12-23,2021,12,Men's Street Footwear,65.0,750.0,48750.0,0.35,In-store,Foot Locker,Midwest,Missouri,St. Louis
1936,2021-01-17,2021,1,Men's Street Footwear,35.0,400.0,14000.0,0.4,In-store,Foot Locker,Midwest,Missouri,St. Louis
1942,2021-02-17,2021,2,Men's Street Footwear,35.0,500.0,17500.0,0.4,In-store,Foot Locker,Midwest,Missouri,St. Louis
1948,2021-03-16,2021,3,Men's Street Footwear,45.0,525.0,23625.0,0.4,In-store,Foot Locker,Midwest,Missouri,St. Louis
1954,2021-04-17,2021,4,Men's Street Footwear,50.0,525.0,26250.0,0.4,In-store,Foot Locker,Midwest,Missouri,St. Louis
1960,2021-05-18,2021,5,Men's Street Footwear,45.0,550.0,24750.0,0.4,In-store,Foot Locker,Midwest,Missouri,St. Louis
1966,2021-06-17,2021,6,Men's Street Footwear,60.0,825.0,49500.0,0.4,Online,Foot Locker,Midwest,Missouri,St. Louis
1972,2021-07-16,2021,7,Men's Street Footwear,90.0,900.0,81000.0,0.4,Online,Foot Locker,Midwest,Missouri,St. Louis
1978,2021-08-17,2021,8,Men's Street Footwear,95.0,850.0,80750.0,0.4,Online,Foot Locker,Midwest,Missouri,St. Louis
1984,2021-09-18,2021,9,Men's Street Footwear,45.0,500.0,22500.0,0.4,Online,Foot Locker,Midwest,Missouri,St. Louis
1990,2021-10-17,2021,10,Men's Street Footwear,35.0,400.0,14000.0,0.4,Online,Foot Locker,Midwest,Missouri,St. Louis
1996,2021-11-17,2021,11,Men's Street Footwear,40.0,625.0,25000.0,0.4,Online,Foot Locker,Midwest,Missouri,St. Louis
2002,2021-12-16,2021,12,Men's Street Footwear,70.0,800.0,56000.0,0.4,Online,Foot Locker,Midwest,Nebraska,Omaha
2008,2021-01-05,2021,1,Men's Street Footwear,20.0,675.0,13500.0,0.3,Online,Foot Locker,Midwest,Nebraska,Omaha
2014,2021-02-04,2021,2,Men's Street Footwear,25.0,625.0,15625.0,0.3,Online,Foot Locker,Midwest,Nebraska,Omaha
2020,2021-03-06,2021,3,Men's Street Footwear,30.0,625.0,18750.0,0.35,Online,Foot Locker,Midwest,Nebraska,Omaha
2026,2021-04-05,2021,4,Men's Street Footwear,20.0,650.0,13000.0,0.35,Online,Foot Locker,Midwest,Nebraska,Omaha
2032,2021-05-05,2021,5,Men's Street Footwear,20.0,700.0,14000.0,0.35,Online,Foot Locker,Midwest,Nebraska,Omaha
2038,2021-06-04,2021,6,Men's Street Footwear,45.0,750.0,33750.0,0.35,Online,Foot Locker,Midwest,Nebraska,Omaha
2044,2021-07-06,2021,7,Men's Street Footwear,50.0,775.0,38750.0,0.4,Online,Foot Locker,Midwest,Nebraska,Omaha
2050,2021-08-08,2021,8,Men's Street Footwear,50.0,750.0,37500.0,0.4,Online,Foot Locker,Midwest,Nebraska,Omaha
2056,2021-09-05,2021,9,Men's Street Footwear,55.0,675.0,37125.0,0.4,Online,Foot Locker,Midwest,Nebraska,Omaha
2062,2021-10-04,2021,10,Men's Street Footwear,40.0,575.0,23000.0,0.4,Online,Foot Locker,Midwest,Nebraska,Omaha
2068,2021-11-05,2021,11,Men's Street Footwear,35.0,675.0,23625.0,0.4,Online,Foot Locker,Midwest,Nebraska,Omaha
2074,2021-12-04,2021,12,Men's Street Footwear,55.0,775.0,42625.0,0.4,Online,Foot Locker,Midwest,Nebraska,Omaha
2080,2021-01-23,2021,1,Men's Street Footwear,30.0,425.0,12750.0,0.35,Online,Foot Locker,Midwest,Nebraska,Omaha
2086,2021-02-23,2021,2,Men's Street Footwear,30.0,475.0,14250.0,0.35,Online,Foot Locker,Midwest,Nebraska,Omaha
2092,2021-03-22,2021,3,Men's Street Footwear,40.0,500.0,20000.0,0.35,Online,Foot Locker,Midwest,Nebraska,Omaha
2098,2021-04-23,2021,4,Men's Street Footwear,50.0,500.0,25000.0,0.35,Online,Foot Locker,Midwest,Nebraska,Omaha
2104,2021-05-24,2021,5,Men's Street Footwear,50.0,525.0,26250.0,0.35,Online,Foot Locker,Midwest,Nebraska,Omaha
2110,2021-06-23,2021,6,Men's Street Footwear,50.0,625.0,31250.0,0.35,Online,Foot Locker,Midwest,Nebraska,Omaha
2116,2021-07-22,2021,7,Men's Street Footwear,50.0,675.0,33750.0,0.35,Online,Foot Locker,Midwest,Nebraska,Omaha
2122,2021-08-23,2021,8,Men's Street Footwear,55.0,625.0,34375.0,0.35,Online,Foot Locker,Midwest,Nebraska,Omaha
2128,2021-09-24,2021,9,Men's Street Footwear,45.0,575.0,25875.0,0.35,Online,Foot Locker,Midwest,Nebraska,Omaha
2134,2021-10-23,2021,10,Men's Street Footwear,45.0,500.0,22500.0,0.35,Online,Foot Locker,Midwest,Nebraska,Omaha
2140,2021-11-23,2021,11,Men's Street Footwear,45.0,500.0,22500.0,0.35,Online,Foot Locker,Midwest,North Dakota,Fargo
2146,2021-12-22,2021,12,Men's Street Footwear,45.0,625.0,28125.0,0.35,Online,Foot Locker,Midwest,North Dakota,Fargo
2152,2021-01-26,2021,1,Men's Street Footwear,35.0,475.0,16625.0,0.35,Online,Foot Locker,Midwest,North Dakota,Fargo
2158,2021-02-26,2021,2,Men's Street Footwear,35.0,525.0,18375.0,0.35,Online,Foot Locker,Midwest,North Dakota,Fargo
2164,2021-03-25,2021,3,Men's Street Footwear,45.0,550.0,24750.0,0.35,Online,Foot Locker,Midwest,North Dakota,Fargo
2170,2021-04-26,2021,4,Men's Street Footwear,55.0,550.0,30250.0,0.35,Online,Foot Locker,Midwest,North Dakota,Fargo
2176,2021-05-27,2021,5,Men's Street Footwear,55.0,575.0,31625.0,0.35,Online,Foot Locker,Midwest,North Dakota,Fargo
2182,2021-06-26,2021,6,Men's Street Footwear,55.0,700.0,38500.0,0.35,Online,Foot Locker,Midwest,South Dakota,Sioux Falls
2188,2021-07-25,2021,7,Men's Street Footwear,55.0,750.0,41250.0,0.35,Online,Foot Locker,Midwest,South Dakota,Sioux Falls
2194,2021-08-26,2021,8,Men's Street Footwear,60.0,700.0,42000.0,0.35,Online,Foot Locker,Midwest,South Dakota,Sioux Falls
2200,2021-09-27,2021,9,Men's Street Footwear,50.0,625.0,31250.0,0.35,Online,Foot Locker,Midwest,South Dakota,Sioux Falls
2206,2021-10-26,2021,10,Men's Street Footwear,50.0,550.0,27500.0,0.35,Online,Foot Locker,Midwest,South Dakota,Sioux Falls
2212,2021-11-26,2021,11,Men's Street Footwear,60.0,550.0,33000.0,0.35,Online,Foot Locker,Midwest,South Dakota,Sioux Falls
2218,2021-12-25,2021,12,Men's Street Footwear,60.0,700.0,42000.0,0.35,Online,Foot Locker,Midwest,South Dakota,Sioux Falls
2224,2021-01-13,2021,1,Men's Street Footwear,30.0,450.0,13500.0,0.4,Online,Foot Locker,Midwest,South Dakota,Sioux Falls
2230,2021-02-13,2021,2,Men's Street Footwear,30.0,500.0,15000.0,0.4,Online,Foot Locker,Midwest,South Dakota,Sioux Falls
2236,2021-03-12,2021,3,Men's Street Footwear,40.0,525.0,21000.0,0.4,Online,Foot Locker,Midwest,South Dakota,Sioux Falls
2242,2021-04-13,2021,4,Men's Street Footwear,50.0,525.0,26250.0,0.4,Online,Foot Locker,Midwest,South Dakota,Sioux Falls
2248,2021-05-14,2021,5,Men's Street Footwear,50.0,550.0,27500.0,0.4,Online,Foot Locker,Midwest,South Dakota,Sioux Falls
2254,2021-06-13,2021,6,Men's Street Footwear,50.0,675.0,33750.0,0.4,Online,Foot Locker,Midwest,South Dakota,Sioux Falls
2260,2021-07-12,2021,7,Men's Street Footwear,50.0,725.0,36250.0,0.4,Online,Foot Locker,Midwest,South Dakota,Sioux Falls
2266,2021-08-13,2021,8,Men's Street Footwear,55.0,675.0,37125.0,0.4,Online,Foot Locker,Midwest,South Dakota,Sioux Falls
2272,2021-09-14,2021,9,Men's Street Footwear,45.0,600.0,27000.0,0.4,Online,Foot Locker,Midwest,South Dakota,Sioux Falls
2278,2021-10-13,2021,10,Men's Street Footwear,45.0,525.0,23625.0,0.4,Online,Foot Locker,Midwest,South Dakota,Sioux Falls
2284,2021-11-13,2021,11,Men's Street Footwear,55.0,525.0,28875.0,0.4,Online,Foot Locker,Northeast,Connecticut,Hartford
2290,2021-12-12,2021,12,Men's Street Footwear,55.0,675.0,37125.0,0.4,Online,Foot Locker,Northeast,Connecticut,Hartford
2296,2021-01-09,2021,1,Men's Street Footwear,40.0,1025.0,41000.0,0.45,Online,Foot Locker,Northeast,Connecticut,Hartford
2302,2021-02-07,2021,2,Men's Street Footwear,40.0,1075.0,43000.0,0.45,Online,Foot Locker,Northeast,Connecticut,Hartford
2308,2021-03-05,2021,3,Men's Street Footwear,35.0,1020.0,35700.0,0.45,Online,Foot Locker,Northeast,Connecticut,Hartford
2314,2021-04-06,2021,4,Men's Street Footwear,35.0,975.0,34125.0,0.45,Online,Foot Locker,Northeast,Connecticut,Hartford
2320,2021-05-05,2021,5,Men's Street Footwear,50.0,1045.0,52250.0,0.45,Online,Foot Locker,Northeast,Connecticut,Hartford
2326,2021-06-07,2021,6,Men's Street Footwear,55.0,1050.0,57750.0,0.45,Online,Foot Locker,Northeast,Connecticut,Hartford
2332,2021-07-05,2021,7,Men's Street Footwear,65.0,1150.0,74750.0,0.45,Online,Foot Locker,Northeast,Connecticut,Hartford
2338,2021-08-06,2021,8,Men's Street Footwear,65.0,1125.0,73125.0,0.45,Online,Foot Locker,Northeast,Connecticut,Hartford
2344,2021-09-05,2021,9,Men's Street Footwear,55.0,1025.0,56375.0,0.45,Online,Foot Locker,Northeast,Connecticut,Hartford
2350,2021-10-07,2021,10,Men's Street Footwear,55.0,975.0,53625.0,0.45,Online,Foot Locker,Northeast,Delaware,Wilmington
2356,2021-11-06,2021,11,Men's Street Footwear,55.0,925.0,50875.0,0.45,Online,Foot Locker,Northeast,Delaware,Wilmington
2362,2021-12-05,2021,12,Men's Street Footwear,70.0,1075.0,75250.0,0.45,Online,Foot Locker,Northeast,Delaware,Wilmington
2368,2021-01-06,2021,1,Men's Street Footwear,35.0,925.0,32375.0,0.4,Online,Foot Locker,Northeast,Delaware,Wilmington
2374,2021-02-04,2021,2,Men's Street Footwear,35.0,975.0,34125.0,0.4,Online,Foot Locker,Northeast,Delaware,Wilmington
2380,2021-03-02,2021,3,Men's Street Footwear,30.0,920.0,27600.0,0.4,Online,Foot Locker,Northeast,Delaware,Wilmington
2386,2021-04-03,2021,4,Men's Street Footwear,30.0,875.0,26250.0,0.4,Online,Foot Locker,Northeast,Delaware,Wilmington
